gene,gene_short_name,dpt_correlation,p_value,q_value,abs_correlation
WBGene00019607,K10B2.4,-0.021460941517296054,0.09140096926589074,0.14012161468976547,0.021460941517296054
WBGene00010309,rpn-6.2,-0.021456292184535698,0.09147120139414554,0.14021600804449535,0.021456292184535698
WBGene00001495,frm-9,0.021448402181916498,0.09159048583378065,0.1403855685933904,0.021448402181916498
WBGene00012997,Y48C3A.18,-0.02144035750020407,0.0917122374319838,0.14055887822987995,0.02144035750020407
WBGene00045237,mrt-1,-0.021429844901271533,0.0918715354682294,0.1407896935738757,0.021429844901271533
WBGene00001207,egl-43,-0.021419101968247534,0.09203455331082354,0.14102616515651129,0.021419101968247534
WBGene00008456,E02H1.2,-0.021407586382438365,0.09220955361714755,0.1412809511893313,0.021407586382438365
WBGene00021343,cutl-23,0.021406553039834325,0.0922252701966675,0.14129166193816256,0.021406553039834325
WBGene00002180,jtr-1,-0.021403753134861803,0.09226786604078799,0.14133049853844076,0.021403753134861803
WBGene00018901,F55G1.5,0.02140373928179635,0.09226807683114237,0.14133049853844076,0.02140373928179635
WBGene00018735,F53B1.2,-0.021400227857033178,0.0923215196777795,0.1413989828436063,0.021400227857033178
WBGene00002368,let-99,0.021393773540450557,0.09241981729541426,0.14153614694479788,0.021393773540450557
WBGene00015225,B0507.8,0.021392018470803822,0.09244656109071306,0.14156371450546867,0.021392018470803822
WBGene00045390,C38C3.10,0.021377357146188342,0.09267021354043867,0.14189277519118515,0.021377357146188342
WBGene00015795,C15F1.2,-0.02137562182605841,0.09269671385232982,0.14191993104169104,0.02137562182605841
WBGene00001066,dpy-4,0.02137150425925693,0.09275961811999121,0.14200281143981258,0.02137150425925693
WBGene00018002,twk-47,0.02136624111792558,0.09284007326517632,0.14211254171958168,0.02136624111792558
WBGene00014100,ZK849.1,0.021361354440328245,0.09291482371728972,0.1422135197684427,0.021361354440328245
WBGene00021522,nhr-274,-0.021357482526758023,0.09297408583213469,0.14229077483874528,0.021357482526758023
WBGene00016612,C43G2.3,-0.02135314402867744,0.09304052535115795,0.14237899881730928,0.02135314402867744
WBGene00002149,irk-1,0.02135155267742321,0.09306490476345526,0.14240284803722053,0.02135155267742321
WBGene00001392,far-8,-0.021348042576164048,0.09311869744065246,0.14247169507314036,0.021348042576164048
WBGene00018399,F43H9.3,-0.021343227410068253,0.09319253095728068,0.14257118870562063,0.021343227410068253
WBGene00010364,H04D03.3,-0.021335576706001037,0.09330993988493426,0.14273732136200806,0.021335576706001037
WBGene00017577,F18F11.4,0.021323609593410908,0.09349382704033833,0.14300510555801607,0.021323609593410908
WBGene00011507,T05H10.1,0.02132033454060053,0.09354420226405691,0.1430686429639756,0.02132033454060053
WBGene00001962,hlh-19,-0.021317225371085713,0.09359204609458492,0.1431282971631582,0.021317225371085713
WBGene00004027,pie-1,-0.021313377062189862,0.09365129096024229,0.14320121745827416,0.021313377062189862
WBGene00016824,C50E3.13,-0.02131297926335468,0.09365741680355259,0.14320121745827416,0.02131297926335468
WBGene00000968,dhs-4,-0.02130368413099807,0.09380064729441717,0.1434066736843738,0.02130368413099807
WBGene00004172,pqn-92,0.021297081689630907,0.09390249223422023,0.14354882498645147,0.021297081689630907
WBGene00003380,mnm-2,-0.021284089332179904,0.09410316271138065,0.143842009876586,0.021284089332179904
WBGene00003552,nas-36,-0.02128190491617858,0.09413693533961764,0.14388005069087115,0.02128190491617858
WBGene00044026,cisd-1,-0.021272538459602294,0.0942818575920519,0.14408795074379466,0.021272538459602294
WBGene00019640,dos-2,0.021258616900590593,0.09449758888511861,0.14440008054919465,0.021258616900590593
WBGene00006636,tsp-10,0.021258208005883707,0.09450393117464277,0.14440008054919465,0.021258208005883707
WBGene00018134,F37A4.4,-0.021256673602253272,0.09452773406472705,0.14442282222835068,0.021256673602253272
WBGene00011320,T01C3.3,-0.021249267551772175,0.0946426901719565,0.14458481359225583,0.021249267551772175
WBGene00020130,igcm-2,-0.021243926039489516,0.09472567018969662,0.14469792940675166,0.021243926039489516
WBGene00007154,dhc-3,0.021242935222465748,0.09474106886921704,0.14470779993683258,0.021242935222465748
WBGene00008548,F07A11.5,0.02123811381409895,0.09481602890897742,0.14480863422884005,0.02123811381409895
WBGene00016329,osr-1,0.02122880972705145,0.09496081694567896,0.14501608488016915,0.02122880972705145
WBGene00002058,ifd-2,0.021224416670480434,0.09502924219018156,0.14510689263894944,0.021224416670480434
WBGene00009027,F21G4.6,0.021222617561816405,0.09505727609028831,0.1451360126783544,0.021222617561816405
WBGene00003575,ncx-10,-0.021221472318089383,0.09507512484807049,0.1451495777427831,0.021221472318089383
WBGene00017952,F31E3.6,-0.02120301652849697,0.09536313081182986,0.14556597607288402,0.02120301652849697
WBGene00015425,C04E6.11,-0.02120284236979663,0.09536585191336176,0.14556597607288402,0.02120284236979663
WBGene00004440,rpl-26,0.021194134449675158,0.09550198603769282,0.14576002996722803,0.021194134449675158
WBGene00235340,C45G7.13,0.021189574189203506,0.09557334031444664,0.1458446958045225,0.021189574189203506
WBGene00017322,clec-160,0.021189437897955802,0.09557547351666182,0.1458446958045225,0.021189437897955802
WBGene00007791,C28A5.6,-0.02118728107980889,0.09560923665936202,0.14588246890203446,0.02118728107980889
WBGene00001156,ech-7,0.021185151514923613,0.09564258254216916,0.1459195982778482,0.021185151514923613
WBGene00044423,F53F10.8,-0.021184091626199303,0.09565918232437266,0.14593117393972507,0.021184091626199303
WBGene00000096,ahr-1,0.02118002282180075,0.09572292861064174,0.14601466416048148,0.02118002282180075
WBGene00021980,glb-32,0.02116783578568119,0.0959140673432821,0.14628265474868804,0.02116783578568119
WBGene00009571,F40D4.12,0.02116766908946713,0.09591668388505564,0.14628265474868804,0.02116766908946713
WBGene00009402,F35C11.3,0.02116510661496322,0.09595691287227273,0.1463302253934677,0.02116510661496322
WBGene00021484,Y40A1A.2,-0.021164250055646067,0.09597036324153425,0.14633695466681634,0.021164250055646067
WBGene00004906,snf-7,0.0211503289272789,0.09618917534853008,0.1466567916425046,0.0211503289272789
WBGene00003057,lon-3,0.021147066234701098,0.09624051599755823,0.14672125365148883,0.021147066234701098
WBGene00018510,F46F11.7,0.0211429729650281,0.09630495733389735,0.1468056739927006,0.0211429729650281
WBGene00004899,snb-5,0.021140735696090894,0.09634019378725754,0.14684556319337985,0.021140735696090894
WBGene00007415,C07E3.4,0.021133341998379077,0.09645671613110465,0.1470093324166836,0.021133341998379077
WBGene00007054,scpl-1,0.021121023294801967,0.09665110534984112,0.14729173626584727,0.021121023294801967
WBGene00006657,twk-2,0.021099915740566962,0.09698491086271423,0.14778653083842166,0.021099915740566962
WBGene00013869,mlck-1,0.021088182520939,0.0971708641035343,0.14805595479104428,0.021088182520939
WBGene00006155,str-99,-0.02108692793106034,0.09719076425138144,0.14807234237470535,0.02108692793106034
WBGene00001237,elc-2,0.021085191155341337,0.09721831814670859,0.14809384660744673,0.021085191155341337
WBGene00004413,rpl-2,0.021084885293367283,0.09722317128440951,0.14809384660744673,0.021084885293367283
WBGene00022350,Y82E9BR.18,-0.02108332645657143,0.0972479084875184,0.14811708637861445,0.02108332645657143
WBGene00002025,hsp-60,0.021082771064975563,0.09725672321994991,0.14811708637861445,0.021082771064975563
WBGene00045482,T03F6.9,0.021073750384668834,0.09739998169928944,0.14832131135849663,0.021073750384668834
WBGene00004493,rps-24,0.021070341855779492,0.09745415682407246,0.1483898539867765,0.021070341855779492
WBGene00013622,clec-238,0.021060492604656974,0.09761083605199458,0.14861444827023002,0.021060492604656974
WBGene00015842,C16C8.4,0.021057269452383343,0.09766215277444759,0.14866651396130973,0.021057269452383343
WBGene00007619,C15H11.11,0.02105719137963403,0.09766339606018104,0.14866651396130973,0.02105719137963403
WBGene00018488,acs-1,0.021045690701814557,0.09784667917051877,0.14893151242047753,0.021045690701814557
WBGene00044784,F13H10.8,-0.021044272129993612,0.0978693055792576,0.14895194998959857,0.021044272129993612
WBGene00018675,F52C9.5,-0.021043220843068564,0.09788607644142495,0.14896347271988278,0.021043220843068564
WBGene00020459,fbxa-23,-0.02103480465875067,0.09802042004759492,0.1491538992022044,0.02103480465875067
WBGene00235269,F59E12.15,-0.021027274335887452,0.09814074785209655,0.14932296459510874,0.021027274335887452
WBGene00017798,slc-17.8,0.021016956106812573,0.09830581542012201,0.14956006420018939,0.021016956106812573
WBGene00003643,nhr-53,0.02100767623238338,0.09845446101361947,0.14977213761109795,0.02100767623238338
WBGene00003599,nhl-3,0.02100077641068859,0.09856509904572858,0.1499263582666451,0.02100077641068859
WBGene00044798,tbx-43,-0.020999502783237825,0.09858553239650006,0.14994335342514833,0.020999502783237825
WBGene00014228,mett-10,-0.020994495914948327,0.09866589250688301,0.15005148224583917,0.020994495914948327
WBGene00000941,ddp-1,-0.020984557422947272,0.09882555994911461,0.1502801903358437,0.020984557422947272
WBGene00009665,lmd-1,-0.020974372874840587,0.09898939428810771,0.1505151913149629,0.020974372874840587
WBGene00009938,F52F12.5,-0.020972336631329115,0.0990221764242498,0.15055089959262466,0.020972336631329115
WBGene00012658,Y39A1A.21,0.020962031971213747,0.09918820731442557,0.15078917029717198,0.020962031971213747
WBGene00013078,ttr-25,0.020939939757256984,0.09954491029512015,0.15131723502615335,0.020939939757256984
WBGene00020098,R144.10,-0.020932324984805406,0.09966809596394738,0.1514902665773243,0.020932324984805406
WBGene00045078,C46C2.7,-0.020930309433762697,0.09970072226801004,0.15152563309213615,0.020930309433762697
WBGene00010821,M01G12.7,0.020923967920184524,0.09980342972744424,0.1516674926463423,0.020923967920184524
WBGene00006411,octr-1,0.020922267316705594,0.09983098712432799,0.1516951335883182,0.020922267316705594
WBGene00020602,T20B12.4,0.020918858079286704,0.09988625032039208,0.15176486489516644,0.020918858079286704
WBGene00015671,C10B5.3,0.020915044178460015,0.09994810194885688,0.15184459248976268,0.020915044178460015
WBGene00012319,ipla-3,-0.02089523554302227,0.100269838193675,0.15231909372661465,0.02089523554302227
WBGene00001643,gly-18,0.020893760226439913,0.10029383360371831,0.15234125269337775,0.020893760226439913
WBGene00044280,W02A2.9,-0.02088307864421149,0.10046770164359023,0.15259103508235747,0.02088307864421149
WBGene00013445,Y66D12A.19,-0.02087521090929802,0.10059592120722011,0.15277144590014144,0.02087521090929802
WBGene00021521,nhr-287,-0.02086706255055539,0.10072885147377318,0.15295897618525137,0.02086706255055539
WBGene00021923,Y55F3AM.5,-0.02085945992120972,0.10085300501332059,0.15313314489644478,0.02085945992120972
WBGene00018159,F37F2.2,-0.02085722039584157,0.10088960046311202,0.15317434699472196,0.02085722039584157
WBGene00010472,cdr-7,-0.020853517510443963,0.1009501314674283,0.15325187780991928,0.020853517510443963
WBGene00006660,twk-5,0.02084888167299143,0.101025954197458,0.1533526062027974,0.02084888167299143
WBGene00011846,chil-25,0.020847980587158903,0.10104069742149008,0.1533606086097457,0.020847980587158903
WBGene00017560,F18C5.5,0.020840767539987138,0.10115877632893505,0.15351106870578538,0.020840767539987138
WBGene00020333,sre-12,0.02084018794610995,0.10116826915510349,0.15351106870578538,0.02084018794610995
WBGene00003092,lys-3,0.02084018794610995,0.10116826915510349,0.15351106870578538,0.02084018794610995
WBGene00016077,C24H12.8,-0.020836350078929148,0.10123114522011308,0.15359083791148095,0.020836350078929148
WBGene00001770,gst-22,0.02083582130586666,0.10123981058727992,0.15359083791148095,0.02083582130586666
WBGene00016239,C30A5.4,0.020834723679128853,0.10125780003577503,0.1536037378845109,0.020834723679128853
WBGene00000144,apc-10,-0.020830514132065173,0.10132681560675882,0.15369208997647069,0.020830514132065173
WBGene00008220,C50B6.7,0.020830013454293493,0.10133502671620559,0.15369208997647069,0.020830013454293493
WBGene00019598,K09H9.7,-0.020822674621929504,0.10145544428833071,0.1538603122521917,0.020822674621929504
WBGene00195067,C04C3.9,0.020817078787838995,0.10154733879732743,0.15398525096519253,0.020817078787838995
WBGene00007409,C07B5.4,0.020814920612236727,0.1015827979508399,0.15402459634984544,0.020814920612236727
WBGene00015917,C17G10.3,0.020812465157912356,0.10162315342521387,0.15407135770234673,0.020812465157912356
WBGene00022045,mrpl-55,-0.020811114846314798,0.1016453512798976,0.15409058402060685,0.020811114846314798
WBGene00017658,F21C10.9,0.020800600212536855,0.10181833405580369,0.15433836969028022,0.020800600212536855
WBGene00009039,F22B3.8,0.020799108284370083,0.10184289766341209,0.15436115313731805,0.020799108284370083
WBGene00014064,sdz-37,0.020796338231328006,0.1018885172568187,0.15441584345024414,0.020796338231328006
WBGene00011401,T03F6.6,0.02078147150380972,0.10213363311802658,0.1547728392556936,0.02078147150380972
WBGene00012828,Y43F8C.6,-0.020765382700404792,0.10239942639751494,0.1551610997780799,0.020765382700404792
WBGene00016199,C28H8.8,-0.020752609991620072,0.10261082806720839,0.15546687826932143,0.020752609991620072
WBGene00018474,cnep-1,-0.02074921143785251,0.10266713610790298,0.1555376373371225,0.02074921143785251
WBGene00006662,twk-7,0.020735242596315286,0.10289883328747643,0.1558740676013489,0.020735242596315286
WBGene00011200,R10E4.3,-0.020733578123091952,0.10292646912819221,0.1559013459423469,0.020733578123091952
WBGene00077563,peel-1,0.020732310143122504,0.10294752581032013,0.15591865474891997,0.020732310143122504
WBGene00005089,srd-11,0.020728576603454913,0.10300954664676787,0.15599799656794475,0.020728576603454913
WBGene00011241,mpz-5,-0.020705718433378557,0.10338991005837268,0.15655937750539328,0.020705718433378557
WBGene00023477,nspc-1,0.020693159664705547,0.10359936449342709,0.15685576704682863,0.020693159664705547
WBGene00016312,C32D5.4,0.020692821048118988,0.10360501658632858,0.15685576704682863,0.020692821048118988
WBGene00219297,T23F11.11,0.02068516259593493,0.10373291476826792,0.15703471914059405,0.02068516259593493
WBGene00017789,F25E5.8,0.02068436821034999,0.10374618839568416,0.15704013111179935,0.02068436821034999
WBGene00019813,ger-1,0.020671837674320043,0.10395574346074443,0.15734262461360757,0.020671837674320043
WBGene00002137,inx-15,0.020667494892835706,0.10402844859772464,0.1574379511818261,0.020667494892835706
WBGene00000928,dao-2,-0.020661116055650026,0.10413531380165572,0.15758391204485048,0.020661116055650026
WBGene00007405,C07A9.9,0.02066057644877538,0.10414435787993731,0.15758391204485048,0.02066057644877538
WBGene00015965,ugt-48,0.02063289372846322,0.10460917146859776,0.1582724448158788,0.02063289372846322
WBGene00001966,hlh-27,0.020627025467898595,0.10470791519970223,0.15840704128875813,0.020627025467898595
WBGene00009926,noah-2,-0.020622374478805404,0.10478622875872985,0.1585040327304403,0.020622374478805404
WBGene00077553,C26C6.10,0.02062205528056891,0.10479160513706542,0.1585040327304403,0.02062205528056891
WBGene00010808,sepa-1,-0.020618357418851183,0.10485390560257694,0.15858345222463346,0.020618357418851183
WBGene00010396,H13N06.2,0.020614530265942118,0.10491841528054088,0.15865981497101023,0.020614530265942118
WBGene00016264,C30F12.5,0.02061419943056266,0.10492399325034446,0.15865981497101023,0.02061419943056266
WBGene00018158,comp-1,0.020609477906843525,0.10500362500787874,0.15876540257050822,0.020609477906843525
WBGene00011092,R07B7.8,-0.020606979942352277,0.1050457742989096,0.15881430228272123,0.020606979942352277
WBGene00009873,F49C12.3,0.02059939938930943,0.10517376661742904,0.1589929632218664,0.02059939938930943
WBGene00004102,pqn-10,0.020588390634734874,0.10535986201167222,0.1592576075484373,0.020588390634734874
WBGene00020730,T23E1.3,-0.02058788002474932,0.10536849985587998,0.1592576075484373,0.02058788002474932
WBGene00018724,F53A9.1,-0.020571048588602668,0.10565354709449197,0.15967353318592625,0.020571048588602668
WBGene00007601,C15C6.2,-0.020566013989247265,0.10573892881351309,0.15978765612210954,0.020566013989247265
WBGene00003242,mig-6,0.02056087290672172,0.10582617283833931,0.15989680054322505,0.02056087290672172
WBGene00017586,F19B10.4,-0.020560594156325492,0.10583090485559182,0.15989680054322505,0.020560594156325492
WBGene00001629,gly-4,0.020557385674965654,0.10588538354692457,0.1599641845859118,0.020557385674965654
WBGene00044251,F59C6.12,-0.020550844822085704,0.10599651340723604,0.160117132670022,0.020550844822085704
WBGene00016481,C36C5.12,0.020545914763133992,0.10608033679194512,0.16022880721410218,0.020545914763133992
